Date,Code INSEE région,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie
2013-01-23,24,154998.0,4642.0,508135.0,554.0,176.0,1657.0,1043.0,-361272.0,0.0
2013-01-23,27,162658.0,18847.0,0.0,331.0,545.0,8673.0,647.0,133428.0,0.0
2013-01-23,28,228230.0,65672.0,488185.0,1409.0,50.0,1000.0,2390.0,-330637.0,0.0
2013-01-23,32,395544.0,82272.0,216492.0,4441.0,9.0,48.0,3012.0,89096.0,0.0
2013-01-23,44,343620.0,155379.0,466504.0,3765.0,457.0,45178.0,2906.0,-324660.0,0.0
2013-01-23,52,222145.0,76942.0,0.0,1899.0,530.0,83.0,1557.0,141023.0,0.0
2013-01-23,53,178327.0,2925.0,0.0,3549.0,253.0,2244.0,688.0,168924.0,0.0
2013-01-23,75,350940.0,12310.0,321464.0,1681.0,1635.0,39379.0,5965.0,-31734.0,0.0
2013-01-23,76,305712.0,3834.0,121702.0,17022.0,1350.0,104284.0,2887.0,64142.0,0.0
2013-01-23,84,499410.0,26981.0,643279.0,2353.0,773.0,208711.0,3488.0,-371320.0,0.0
2013-01-23,93,314414.0,99490.0,0.0,880.0,975.0,57958.0,3123.0,151883.0,0.0
2013-01-24,11,605885.0,54000.0,0.0,58.0,25.0,0.0,6108.0,545591.0,0.0
2013-01-24,24,156464.0,4530.0,509603.0,3682.0,137.0,960.0,1065.0,-363597.0,0.0
2013-01-24,27,165833.0,21088.0,0.0,973.0,110.0,8210.0,654.0,134639.0,0.0
2013-01-24,28,230199.0,67649.0,491133.0,1266.0,97.0,1020.0,2506.0,-333642.0,0.0
2013-01-24,32,397810.0,85833.0,216007.0,8307.0,74.0,48.0,3110.0,84257.0,0.0
2013-01-24,44,349565.0,163202.0,469266.0,8297.0,535.0,46110.0,2831.0,-334035.0,0.0
2013-01-24,52,222926.0,70828.0,0.0,2324.0,402.0,80.0,1568.0,147613.0,0.0
2013-01-24,53,177597.0,2965.0,0.0,1775.0,445.0,2561.0,687.0,169336.0,0.0
2013-01-24,75,342927.0,12378.0,322365.0,2250.0,1392.0,41252.0,6293.0,-43250.0,0.0
2013-01-24,76,303819.0,3673.0,122422.0,13465.0,2584.0,101096.0,2910.0,66283.0,0.0
2013-01-24,84,501251.0,28057.0,642627.0,4406.0,636.0,210350.0,3241.0,-373238.0,0.0
2013-01-24,93,313799.0,98255.0,0.0,1143.0,3345.0,71209.0,2948.0,136792.0,0.0
2013-01-25,11,638761.0,61363.0,0.0,39.0,44.0,0.0,6230.0,570990.0,0.0
2013-01-25,24,163284.0,4558.0,513373.0,2103.0,224.0,1660.0,1085.0,-359799.0,0.0
2013-01-25,27,169548.0,21866.0,0.0,167.0,172.0,9130.0,656.0,137403.0,0.0
2013-01-25,28,248353.0,67696.0,491284.0,5188.0,132.0,1041.0,2399.0,-319544.0,0.0
2013-01-25,32,415940.0,67419.0,238629.0,11721.0,41.0,48.0,3331.0,94552.0,0.0
2013-01-25,44,351708.0,161490.0,469530.0,5916.0,358.0,43231.0,2958.0,-325376.0,0.0
2013-01-25,52,234255.0,68520.0,0.0,3109.0,649.0,77.0,1777.0,160008.0,0.0
2013-01-25,53,197199.0,2912.0,0.0,12018.0,234.0,2966.0,686.0,178512.0,0.0
2013-01-25,75,351899.0,12595.0,323121.0,1427.0,3461.0,40410.0,6590.0,-35922.0,0.0
2013-01-25,76,299227.0,3783.0,122212.0,18133.0,4181.0,94010.0,2913.0,61927.0,0.0
2013-01-25,84,508936.0,24712.0,643484.0,3719.0,1397.0,217982.0,3469.0,-373868.0,0.0
2013-01-25,93,321288.0,99130.0,0.0,1854.0,3716.0,79374.0,2903.0,134203.0,0.0
2013-01-26,11,583673.0,55150.0,0.0,121.0,39.0,0.0,6114.0,522135.0,0.0
2013-01-26,24,151977.0,4701.0,510128.0,6174.0,283.0,2174.0,1100.0,-372669.0,0.0
2013-01-26,27,157283.0,21705.0,0.0,325.0,262.0,7148.0,652.0,127028.0,0.0
2013-01-26,28,219203.0,65206.0,491603.0,10058.0,229.0,1016.0,2364.0,-351430.0,0.0
2013-01-26,32,381038.0,43479.0,258087.0,24425.0,42.0,48.0,3485.0,51282.0,0.0
2013-01-26,44,320343.0,109272.0,468011.0,14098.0,1212.0,39204.0,2922.0,-310808.0,0.0
2013-01-26,52,193364.0,56690.0,0.0,6930.0,1013.0,80.0,1816.0,126718.0,0.0
2013-01-26,53,157522.0,2950.0,0.0,14108.0,580.0,3766.0,722.0,135654.0,0.0
2013-01-26,75,319766.0,12298.0,320460.0,4820.0,1688.0,29577.0,6608.0,-55858.0,0.0
2013-01-26,76,291495.0,3881.0,121594.0,10098.0,1575.0,85871.0,3219.0,73600.0,0.0
2013-01-26,84,478238.0,14068.0,623655.0,3102.0,1543.0,186789.0,3542.0,-337892.0,0.0
2013-01-26,93,309993.0,54679.0,0.0,517.0,3442.0,79126.0,3053.0,169063.0,0.0
2013-01-27,11,523301.0,37050.0,0.0,517.0,62.0,0.0,6176.0,479377.0,0.0
2013-01-27,24,135681.0,4556.0,493523.0,19111.0,266.0,2075.0,1123.0,-385048.0,0.0
2013-01-27,27,141378.0,12331.0,0.0,2797.0,87.0,6703.0,667.0,118617.0,0.0
2013-01-27,28,190363.0,54780.0,478279.0,14947.0,253.0,1008.0,2313.0,-361387.0,0.0
2013-01-27,32,342666.0,35753.0,259824.0,48056.0,172.0,48.0,3421.0,-4789.0,0.0
2013-01-27,44,292695.0,65717.0,463136.0,36023.0,464.0,40160.0,2923.0,-306004.0,0.0
2013-01-27,52,166487.0,50511.0,0.0,11511.0,727.0,68.0,1824.0,101739.0,0.0
2013-01-27,53,134404.0,2975.0,0.0,18703.0,618.0,4171.0,686.0,107457.0,0.0
2013-01-27,75,299737.0,12183.0,319029.0,7948.0,549.0,22360.0,6630.0,-69158.0,0.0
2013-01-27,76,275547.0,3828.0,116642.0,4489.0,1238.0,69377.0,3203.0,92609.0,0.0
2013-01-27,84,449780.0,13022.0,594949.0,4536.0,575.0,154447.0,3676.0,-287432.0,0.0
2013-01-27,93,298866.0,24276.0,0.0,216.0,2106.0,57292.0,2913.0,211970.0,0.0
2013-01-28,11,551717.0,54804.0,0.0,503.0,214.0,0.0,5884.0,490191.0,0.0
2013-01-28,24,142901.0,4624.0,504402.0,17452.0,779.0,1887.0,1088.0,-387417.0,0.0
2013-01-28,27,156582.0,19036.0,0.0,1757.0,261.0,7477.0,625.0,127229.0,0.0
2013-01-28,28,210775.0,67175.0,477863.0,12273.0,248.0,1088.0,2333.0,-350356.0,0.0
2013-01-28,32,362295.0,34512.0,260513.0,35286.0,393.0,48.0,3377.0,27977.0,0.0
2013-01-28,44,325451.0,109968.0,484507.0,33071.0,1202.0,42603.0,2669.0,-343063.0,0.0
2013-01-28,52,199273.0,60522.0,0.0,10632.0,953.0,73.0,1734.0,125253.0,0.0
2013-01-28,53,165054.0,2955.0,0.0,19704.0,271.0,4445.0,647.0,137231.0,0.0
2013-01-28,75,311014.0,12026.0,319590.0,5999.0,3158.0,33750.0,6368.0,-70077.0,0.0
2013-01-28,76,279209.0,4393.0,123910.0,25058.0,3287.0,83513.0,3095.0,44277.0,0.0
2013-01-28,84,480432.0,13338.0,573944.0,5516.0,1539.0,179566.0,3397.0,-276017.0,0.0
2013-01-28,93,303546.0,44001.0,0.0,1039.0,3631.0,77303.0,3132.0,174334.0,0.0
2013-01-29,11,521984.0,45043.0,0.0,858.0,25.0,0.0,6079.0,469857.0,0.0
2013-01-29,24,137508.0,4567.0,485135.0,30883.0,110.0,2101.0,1177.0,-386549.0,0.0
2013-01-29,27,156444.0,18135.0,0.0,5213.0,75.0,8865.0,639.0,123321.0,0.0
2013-01-29,28,197637.0,68012.0,475018.0,18798.0,58.0,1108.0,2019.0,-367514.0,0.0
2013-01-29,32,353547.0,42070.0,260252.0,61030.0,41.0,48.0,3425.0,-13492.0,0.0
2013-01-29,44,333910.0,102010.0,487032.0,77947.0,236.0,46075.0,2542.0,-372789.0,0.0
2013-01-29,52,192456.0,48711.0,0.0,19486.0,190.0,80.0,1511.0,122370.0,0.0
2013-01-29,53,157911.0,3525.0,0.0,29351.0,88.0,4620.0,650.0,119820.0,0.0
2013-01-29,75,310584.0,11786.0,318233.0,10621.0,2012.0,30160.0,6653.0,-69072.0,0.0
2013-01-29,76,273007.0,8761.0,124804.0,3620.0,3522.0,90055.0,3688.0,50631.0,0.0
2013-01-29,84,486125.0,13253.0,570788.0,3738.0,1046.0,189687.0,3345.0,-271190.0,0.0
2013-01-29,93,303496.0,51246.0,0.0,138.0,3422.0,59244.0,3340.0,186009.0,0.0
2013-01-30,11,490464.0,31786.0,0.0,719.0,68.0,0.0,5605.0,452179.0,0.0
2013-01-30,24,129697.0,4582.0,492460.0,26309.0,202.0,1631.0,1183.0,-396748.0,0.0
2013-01-30,27,147316.0,10209.0,0.0,5219.0,129.0,7023.0,642.0,123904.0,0.0
2013-01-30,28,184999.0,57826.0,464981.0,18153.0,243.0,1097.0,2271.0,-359720.0,0.0
2013-01-30,32,336425.0,33657.0,260285.0,62329.0,221.0,48.0,3401.0,-23688.0,0.0
2013-01-30,44,312049.0,32038.0,498173.0,74427.0,429.0,54279.0,2489.0,-339355.0,0.0
2013-01-30,52,181487.0,49060.0,0.0,13760.0,519.0,77.0,1437.0,116530.0,0.0
2013-01-30,53,146795.0,2754.0,0.0,18917.0,523.0,4817.0,709.0,119229.0,0.0
2013-01-30,75,294700.0,11406.0,300577.0,9078.0,2318.0,27311.0,7118.0,-63341.0,0.0
2013-01-30,76,253312.0,24191.0,119814.0,6605.0,4110.0,77933.0,3662.0,27906.0,0.0
2013-01-30,84,451597.0,13042.0,545437.0,4119.0,1765.0,190841.0,3369.0,-284327.0,0.0
2013-01-30,93,285681.0,40346.0,0.0,127.0,3231.0,70995.0,3450.0,167439.0,0.0
2013-01-31,11,510896.0,38799.0,0.0,556.0,87.0,0.0,6015.0,465324.0,0.0
2013-01-31,24,132929.0,4644.0,498769.0,20469.0,341.0,1539.0,1185.0,-394106.0,0.0
2013-01-31,27,145137.0,10144.0,0.0,3543.0,418.0,4843.0,664.0,125325.0,0.0
2013-01-31,28,197589.0,42642.0,478671.0,15185.0,150.0,1136.0,2249.0,-342589.0,0.0
2013-01-31,32,349877.0,35278.0,262399.0,53787.0,206.0,48.0,3358.0,-5371.0,0.0
2013-01-31,44,312950.0,58443.0,511062.0,61458.0,1571.0,55174.0,2618.0,-366620.0,0.0
2013-01-31,52,188247.0,50720.0,0.0,8775.0,676.0,76.0,1751.0,126144.0,0.0
2013-01-31,53,153155.0,3673.0,0.0,15893.0,351.0,4779.0,785.0,127862.0,0.0
2013-01-31,75,283577.0,11220.0,279552.0,5081.0,1861.0,29157.0,6733.0,-50283.0,0.0
2013-01-31,76,233078.0,3791.0,118256.0,12856.0,3137.0,77401.0,3663.0,26546.0,0.0
2013-01-31,84,441915.0,12650.0,527181.0,4852.0,1471.0,199107.0,3381.0,-287359.0,0.0
2013-01-31,93,268874.0,36124.0,0.0,460.0,2988.0,78802.0,3392.0,147002.0,0.0
2013-02-01,11,498250.0,33319.0,0.0,436.0,23.0,0.0,6658.0,457711.0,0.0
2013-02-01,24,130941.0,4107.0,486523.0,20359.0,66.0,1632.0,1141.0,-382955.0,0.0
2013-02-01,27,142933.0,8801.0,0.0,4793.0,67.0,5194.0,682.0,123216.0,0.0
2013-02-01,28,196560.0,38253.0,468554.0,6876.0,36.0,1039.0,2331.0,-320703.0,0.0
2013-02-01,32,347736.0,33522.0,261887.0,22345.0,39.0,48.0,3541.0,26202.0,0.0
2013-02-01,44,308062.0,45655.0,473347.0,44833.0,254.0,56062.0,2643.0,-305448.0,0.0
2013-02-01,52,185967.0,42240.0,0.0,12732.0,116.0,71.0,1828.0,128886.0,0.0
2013-02-01,53,154487.0,2915.0,0.0,10763.0,84.0,4539.0,773.0,135577.0,0.0
2013-02-01,75,279688.0,11047.0,313433.0,11646.0,1026.0,37622.0,6723.0,-102029.0,0.0
2013-02-01,76,223364.0,3802.0,122334.0,9040.0,2301.0,89320.0,3690.0,6741.0,0.0
2013-02-01,84,437342.0,11818.0,554803.0,7128.0,494.0,204581.0,3545.0,-318748.0,0.0
2013-02-01,93,266134.0,29785.0,0.0,54.0,1862.0,79175.0,3487.0,151675.0,0.0
2013-02-02,11,485421.0,34165.0,0.0,329.0,125.0,0.0,6468.0,444240.0,0.0
2013-02-02,24,127992.0,4192.0,496750.0,16539.0,521.0,1604.0,1146.0,-392848.0,0.0
2013-02-02,27,132383.0,9308.0,0.0,3711.0,227.0,4445.0,671.0,113837.0,0.0
2013-02-02,28,190932.0,37777.0,470956.0,12343.0,286.0,874.0,2404.0,-333878.0,0.0
2013-02-02,32,329960.0,33664.0,217920.0,36237.0,330.0,48.0,3595.0,38003.0,0.0
2013-02-02,44,283786.0,16757.0,388155.0,39558.0,702.0,53895.0,2627.0,-209170.0,0.0
2013-02-02,52,175459.0,28460.0,0.0,12442.0,1168.0,78.0,1712.0,131493.0,0.0
2013-02-02,53,147360.0,2997.0,0.0,17445.0,659.0,4337.0,741.0,121420.0,0.0
2013-02-02,75,283928.0,11417.0,313017.0,9005.0,1726.0,35022.0,6670.0,-93145.0,0.0
2013-02-02,76,232354.0,3726.0,117453.0,29861.0,2466.0,79804.0,3558.0,20413.0,0.0
2013-02-02,84,416716.0,11942.0,635809.0,10247.0,1039.0,190922.0,3249.0,-403073.0,0.0
2013-02-02,93,262321.0,15464.0,0.0,1574.0,2710.0,57188.0,3215.0,182068.0,0.0
2013-02-03,11,499309.0,39798.0,0.0,325.0,141.0,0.0,6525.0,452424.0,0.0
2013-02-03,24,134103.0,4232.0,502033.0,12631.0,346.0,1605.0,1161.0,-387989.0,0.0
2013-02-03,27,132114.0,9415.0,0.0,2015.0,390.0,5299.0,647.0,114162.0,0.0
2013-02-03,28,195143.0,41960.0,461632.0,8004.0,90.0,816.0,2414.0,-319941.0,0.0
2013-02-03,32,323417.0,39711.0,217783.0,31896.0,191.0,48.0,3369.0,30251.0,0.0
2013-02-03,44,279232.0,50207.0,406575.0,34385.0,889.0,52551.0,2719.0,-257556.0,0.0
2013-02-03,52,183583.0,28834.0,0.0,4849.0,711.0,60.0,1751.0,147267.0,0.0
2013-02-03,53,147639.0,2973.0,0.0,7032.0,185.0,3430.0,932.0,133467.0,0.0
2013-02-03,75,296495.0,11592.0,316126.0,4303.0,3776.0,35737.0,6706.0,-81974.0,0.0
2013-02-03,76,254356.0,4012.0,121262.0,26422.0,3887.0,81933.0,3562.0,40625.0,0.0
2013-02-03,84,430522.0,12015.0,578166.0,8505.0,1512.0,198084.0,3035.0,-331461.0,0.0
2013-02-03,93,273743.0,15644.0,0.0,1273.0,3718.0,58723.0,3211.0,191068.0,0.0
2013-02-04,11,521495.0,49171.0,0.0,508.0,62.0,0.0,6131.0,465536.0,0.0
2013-02-04,24,137964.0,4192.0,504365.0,19722.0,230.0,1555.0,1002.0,-393174.0,0.0
2013-02-04,27,151805.0,9292.0,0.0,3543.0,103.0,8880.0,638.0,129151.0,0.0
2013-02-04,28,198489.0,40852.0,471120.0,14701.0,138.0,792.0,2269.0,-331547.0,0.0
2013-02-04,32,341159.0,35003.0,217606.0,47786.0,154.0,48.0,3348.0,37056.0,0.0
2013-02-04,44,319935.0,89848.0,448785.0,55785.0,289.0,54886.0,2649.0,-325332.0,0.0
2013-02-04,52,190324.0,57781.0,0.0,8477.0,528.0,81.0,1670.0,121686.0,0.0
2013-02-04,53,155084.0,2946.0,0.0,10782.0,260.0,2867.0,919.0,137680.0,0.0
2013-02-04,75,304276.0,11255.0,315075.0,6116.0,1102.0,38769.0,6740.0,-75019.0,0.0
2013-02-04,76,268726.0,4027.0,121461.0,22639.0,2356.0,89778.0,3549.0,35889.0,0.0
2013-02-04,84,485196.0,12064.0,578262.0,6329.0,687.0,213890.0,2595.0,-307003.0,0.0
2013-02-04,93,295369.0,28333.0,0.0,570.0,3381.0,78809.0,3134.0,181039.0,0.0
2013-02-05,11,541084.0,56034.0,0.0,658.0,103.0,0.0,6029.0,478171.0,0.0
2013-02-05,24,145913.0,4058.0,507081.0,25093.0,248.0,1729.0,961.0,-393358.0,0.0
2013-02-05,27,153388.0,8491.0,0.0,4007.0,191.0,12092.0,687.0,127733.0,0.0
2013-02-05,28,213450.0,42263.0,448122.0,15024.0,140.0,780.0,2643.0,-295694.0,0.0
2013-02-05,32,359319.0,35558.0,217739.0,46434.0,190.0,45.0,3394.0,55784.0,0.0
2013-02-05,44,330865.0,103689.0,457225.0,57528.0,536.0,55564.0,2729.0,-337243.0,0.0
2013-02-05,52,205314.0,66140.0,0.0,13645.0,492.0,82.0,1546.0,123293.0,0.0
2013-02-05,53,170445.0,3328.0,0.0,21528.0,365.0,2414.0,873.0,142296.0,0.0
2013-02-05,75,309157.0,10726.0,317186.0,9438.0,1542.0,39972.0,6505.0,-76444.0,0.0
2013-02-05,76,253240.0,4031.0,119541.0,26829.0,2680.0,99385.0,3636.0,7477.0,0.0
2013-02-05,84,468121.0,13587.0,576191.0,7539.0,1484.0,232649.0,2742.0,-346388.0,0.0
2013-02-05,93,287424.0,38139.0,0.0,764.0,2067.0,72157.0,3162.0,171033.0,0.0
2013-02-06,11,559564.0,41109.0,0.0,629.0,181.0,0.0,6165.0,511395.0,0.0
2013-02-06,24,151134.0,4200.0,507994.0,24769.0,455.0,2744.0,973.0,-390088.0,0.0
2013-02-06,27,164651.0,7871.0,0.0,4621.0,251.0,14610.0,642.0,136451.0,0.0
2013-02-06,28,218460.0,44482.0,449592.0,16325.0,222.0,764.0,2649.0,-295748.0,0.0
2013-02-06,32,373242.0,50597.0,218186.0,46936.0,309.0,48.0,3438.0,53569.0,0.0
2013-02-06,44,344670.0,123221.0,458562.0,50683.0,359.0,54535.0,2737.0,-336744.0,0.0
2013-02-06,52,212558.0,69216.0,0.0,14602.0,960.0,87.0,1244.0,126338.0,0.0
2013-02-06,53,178515.0,2924.0,0.0,23452.0,461.0,2589.0,866.0,148610.0,0.0
2013-02-06,75,326657.0,11219.0,316534.0,9588.0,2124.0,40833.0,6500.0,-60391.0,0.0
2013-02-06,76,277624.0,4023.0,122133.0,24437.0,2357.0,101432.0,3368.0,27187.0,0.0
2013-02-06,84,494253.0,19687.0,578214.0,7074.0,745.0,234098.0,2815.0,-333884.0,0.0
2013-02-06,93,294084.0,50421.0,0.0,816.0,2624.0,70043.0,3227.0,166848.0,0.0
2013-02-07,11,571004.0,42191.0,0.0,304.0,148.0,0.0,6185.0,522088.0,0.0
2013-02-07,24,155053.0,4249.0,510201.0,13565.0,536.0,3068.0,1021.0,-377666.0,0.0
2013-02-07,27,164760.0,14797.0,0.0,1633.0,216.0,10292.0,578.0,137037.0,0.0
2013-02-07,28,224222.0,45706.0,484607.0,6668.0,277.0,776.0,2627.0,-316591.0,0.0
2013-02-07,32,377891.0,59051.0,218523.0,25528.0,270.0,48.0,3450.0,70857.0,0.0
2013-02-07,44,347262.0,153754.0,459670.0,24091.0,692.0,51922.0,2751.0,-339358.0,0.0
2013-02-07,52,220770.0,73652.0,0.0,5528.0,1150.0,81.0,1647.0,138599.0,0.0
2013-02-07,53,183803.0,2897.0,0.0,5871.0,392.0,3171.0,883.0,170940.0,0.0
2013-02-07,75,338392.0,11571.0,268407.0,4645.0,3280.0,41356.0,6559.0,2282.0,0.0
2013-02-07,76,294374.0,4111.0,123037.0,28479.0,3118.0,105875.0,3364.0,34969.0,0.0
2013-02-07,84,507966.0,20100.0,578132.0,8656.0,773.0,233422.0,2907.0,-324642.0,0.0
2013-02-07,93,308670.0,68733.0,0.0,1545.0,4228.0,70304.0,3114.0,160648.0,0.0
2013-02-08,11,560787.0,36484.0,0.0,60.0,204.0,0.0,6443.0,517509.0,0.0
2013-02-08,24,148834.0,4222.0,513084.0,4454.0,546.0,2818.0,1146.0,-377519.0,0.0
2013-02-08,27,161026.0,17703.0,0.0,372.0,237.0,11952.0,624.0,129955.0,0.0
2013-02-08,28,217311.0,44921.0,482524.0,2556.0,306.0,761.0,2676.0,-316610.0,0.0
2013-02-08,32,367362.0,52393.0,217391.0,7800.0,290.0,48.0,3171.0,86091.0,0.0
2013-02-08,44,338137.0,151614.0,458284.0,7881.0,753.0,56058.0,2781.0,-332666.0,0.0
2013-02-08,52,212951.0,66611.0,0.0,2904.0,969.0,80.0,1671.0,140599.0,0.0
2013-02-08,53,175743.0,2935.0,0.0,8390.0,488.0,3826.0,902.0,159484.0,0.0
2013-02-08,75,332426.0,11675.0,308500.0,1726.0,1402.0,42890.0,6591.0,-40575.0,0.0
2013-02-08,76,294020.0,4018.0,121520.0,12487.0,2326.0,101040.0,3223.0,59627.0,0.0
2013-02-08,84,498603.0,14023.0,576519.0,4080.0,970.0,215430.0,3080.0,-303165.0,0.0
2013-02-08,93,311131.0,78736.0,0.0,1561.0,3933.0,68684.0,3307.0,154818.0,0.0
2013-02-09,11,529542.0,34936.0,0.0,67.0,101.0,0.0,6369.0,487987.0,0.0
2013-02-09,24,144755.0,4198.0,514779.0,3528.0,210.0,2590.0,1184.0,-381806.0,0.0
2013-02-09,27,149351.0,19920.0,0.0,110.0,161.0,12777.0,679.0,115537.0,0.0
2013-02-09,28,208361.0,27605.0,483483.0,1817.0,110.0,730.0,2711.0,-308252.0,0.0
2013-02-09,32,351728.0,44479.0,219690.0,2427.0,363.0,48.0,3368.0,81180.0,0.0
2013-02-09,44,310076.0,132860.0,398153.0,1672.0,1419.0,55261.0,2973.0,-278209.0,0.0
2013-02-09,52,193186.0,74747.0,0.0,2000.0,353.0,99.0,1691.0,114197.0,0.0
2013-02-09,53,156826.0,2954.0,0.0,3920.0,174.0,4577.0,887.0,144378.0,0.0
2013-02-09,75,334502.0,11810.0,315984.0,1534.0,1221.0,40444.0,6659.0,-43386.0,0.0
2013-02-09,76,290799.0,4060.0,123365.0,20620.0,3188.0,100217.0,3115.0,43102.0,0.0
2013-02-09,84,472565.0,13918.0,540743.0,3924.0,1033.0,220491.0,3032.0,-301511.0,0.0
2013-02-09,93,312522.0,48968.0,0.0,1305.0,4326.0,86951.0,3409.0,167453.0,0.0
2013-02-10,11,534644.0,34676.0,0.0,344.0,96.0,0.0,6474.0,492969.0,0.0
2013-02-10,24,139233.0,4164.0,503785.0,14852.0,143.0,2455.0,1207.0,-387461.0,0.0
2013-02-10,27,147028.0,13080.0,0.0,2543.0,394.0,11797.0,650.0,118367.0,0.0
2013-02-10,28,202949.0,20055.0,470347.0,10417.0,37.0,740.0,2721.0,-301528.0,0.0
2013-02-10,32,343649.0,44245.0,219595.0,42386.0,307.0,48.0,3388.0,33523.0,0.0
2013-02-10,44,301649.0,85702.0,423484.0,34675.0,2408.0,57059.0,2992.0,-295756.0,0.0
2013-02-10,52,171433.0,51828.0,0.0,6789.0,215.0,91.0,1775.0,110633.0,0.0
2013-02-10,53,140296.0,2976.0,0.0,8618.0,167.0,4725.0,884.0,122878.0,0.0
2013-02-10,75,299165.0,11447.0,316328.0,6955.0,918.0,36414.0,6582.0,-79690.0,0.0
2013-02-10,76,272887.0,3998.0,120531.0,6665.0,1774.0,76698.0,3340.0,77595.0,0.0
2013-02-10,84,465799.0,13567.0,598213.0,3901.0,493.0,175511.0,3132.0,-301070.0,0.0
2013-02-10,93,316255.0,54204.0,0.0,302.0,1473.0,72436.0,3407.0,184334.0,0.0
2013-02-11,11,550812.0,35323.0,0.0,100.0,129.0,0.0,5722.0,509449.0,0.0
2013-02-11,24,143135.0,4176.0,511100.0,5668.0,769.0,2467.0,1171.0,-382294.0,0.0
2013-02-11,27,161012.0,8842.0,0.0,904.0,104.0,11382.0,676.0,138934.0,0.0
2013-02-11,28,210789.0,28365.0,480764.0,2244.0,356.0,733.0,2608.0,-304451.0,0.0
2013-02-11,32,372193.0,55782.0,219582.0,8216.0,66.0,48.0,3296.0,85039.0,0.0
2013-02-11,44,338066.0,151303.0,439300.0,20328.0,204.0,56920.0,2990.0,-327193.0,0.0
2013-02-11,52,198939.0,65873.0,0.0,4435.0,924.0,83.0,1681.0,125844.0,0.0
2013-02-11,53,157818.0,2861.0,0.0,5280.0,696.0,4767.0,838.0,143330.0,0.0
2013-02-11,75,326366.0,11329.0,317195.0,4290.0,1542.0,45349.0,6566.0,-60105.0,0.0
2013-02-11,76,289673.0,3828.0,122279.0,14724.0,2456.0,91796.0,3264.0,62424.0,0.0
2013-02-11,84,497556.0,14915.0,604515.0,3555.0,546.0,216169.0,2974.0,-331485.0,0.0
2013-02-11,93,330733.0,60574.0,0.0,275.0,694.0,80672.0,3282.0,185139.0,0.0
2013-02-12,11,574902.0,37412.0,0.0,23.0,44.0,0.0,5707.0,531631.0,0.0
2013-02-12,24,151282.0,4150.0,513155.0,2616.0,104.0,2483.0,1094.0,-372399.0,0.0
2013-02-12,27,165878.0,14965.0,0.0,163.0,78.0,12622.0,656.0,137206.0,0.0
2013-02-12,28,220975.0,37112.0,483725.0,1029.0,69.0,720.0,2550.0,-304375.0,0.0
2013-02-12,32,379334.0,71212.0,219704.0,4344.0,314.0,48.0,3095.0,80464.0,0.0
2013-02-12,44,349218.0,165055.0,448923.0,7232.0,301.0,56351.0,2976.0,-326390.0,0.0
2013-02-12,52,220899.0,70897.0,0.0,2097.0,373.0,78.0,1720.0,145628.0,0.0
2013-02-12,53,174194.0,2845.0,0.0,1473.0,232.0,4848.0,881.0,163865.0,0.0
2013-02-12,75,334702.0,11407.0,316451.0,1885.0,1881.0,46223.0,6576.0,-49915.0,0.0
2013-02-12,76,297658.0,4084.0,122899.0,17470.0,2779.0,104187.0,3491.0,50116.0,0.0
2013-02-12,84,504546.0,21302.0,596309.0,4167.0,410.0,226438.0,2836.0,-335080.0,0.0
2013-02-12,93,325719.0,72761.0,0.0,820.0,2835.0,69462.0,2545.0,177189.0,0.0
2013-02-13,11,599049.0,36856.0,0.0,28.0,133.0,0.0,5643.0,556307.0,0.0
2013-02-13,24,154935.0,4111.0,513136.0,1401.0,363.0,2366.0,1031.0,-367546.0,0.0
2013-02-13,27,169308.0,18592.0,0.0,210.0,166.0,10900.0,644.0,138607.0,0.0
2013-02-13,28,230045.0,40033.0,480888.0,2577.0,220.0,694.0,2564.0,-297105.0,0.0
2013-02-13,32,382569.0,78848.0,219537.0,6934.0,437.0,48.0,3194.0,73399.0,0.0
2013-02-13,44,352493.0,160490.0,460706.0,1805.0,670.0,54999.0,3011.0,-325831.0,0.0
2013-02-13,52,212137.0,69119.0,0.0,811.0,974.0,70.0,1660.0,139397.0,0.0
2013-02-13,53,169790.0,2906.0,0.0,3127.0,269.0,4868.0,899.0,157670.0,0.0
2013-02-13,75,325550.0,11407.0,316734.0,331.0,2630.0,49729.0,6527.0,-62032.0,0.0
2013-02-13,76,282101.0,4065.0,122422.0,20897.0,3569.0,105347.0,3500.0,30013.0,0.0
2013-02-13,84,513067.0,16802.0,575059.0,4168.0,1270.0,227916.0,2678.0,-312410.0,0.0
2013-02-13,93,319485.0,50781.0,0.0,1878.0,4399.0,69358.0,2947.0,190014.0,0.0
2013-02-14,11,604011.0,44451.0,0.0,199.0,44.0,0.0,5999.0,553226.0,0.0
2013-02-14,24,154571.0,4096.0,509574.0,8790.0,233.0,1975.0,1072.0,-371269.0,0.0
2013-02-14,27,175039.0,19206.0,0.0,1599.0,170.0,12022.0,672.0,141184.0,0.0
2013-02-14,28,221500.0,39458.0,482001.0,10732.0,188.0,730.0,2533.0,-314281.0,0.0
2013-02-14,32,391097.0,67116.0,219478.0,27490.0,55.0,48.0,3231.0,73500.0,0.0
2013-02-14,44,363970.0,159239.0,463859.0,20207.0,488.0,52129.0,2939.0,-330657.0,0.0
